,Price,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,Status
2189,992014,4,85572,1,4,2,1485,2501,1994,105,2,1
2190,323406,1,61427,0,6,3,642,7982,1974,109,3,2
2191,902572,0,21356,1,5,3,2708,7698,1987,102,1,2
2192,1488630,1,11595,1,1,2,2507,6876,1960,2,3,0
2193,1251747,3,70713,1,4,1,3590,1269,2007,108,3,0
2194,1330718,3,42092,0,4,1,2280,7286,1956,119,1,2
2195,1022516,1,17336,3,3,4,832,8827,1973,58,3,1
2196,816399,1,13336,1,3,3,2882,3887,1989,74,0,0
2197,337139,0,14695,1,6,3,1202,6481,1975,28,1,0
2198,1056968,3,71107,2,4,2,1973,3867,1968,33,3,2
2199,1474598,0,94503,0,5,1,2302,2533,2016,66,4,2
2200,174311,3,17198,2,3,4,1025,9244,1997,1,3,2
2201,1164086,2,48480,4,2,3,2842,1614,1954,17,2,2
2202,1328223,0,29671,4,2,4,882,9978,2006,110,3,0
2203,859477,1,88270,4,5,1,1402,8264,1993,25,1,1
2204,581016,2,87952,2,3,3,3853,7652,1991,77,1,0
2205,207646,3,74961,0,6,4,2675,3186,2018,65,4,0
2206,772904,4,26090,4,3,4,3443,6406,1959,71,0,1
2207,835365,0,19990,2,4,1,936,7113,1996,77,1,1
2208,664054,3,59100,3,4,2,2984,3811,1955,105,1,0
2209,751994,3,69433,3,4,4,1019,7710,2012,56,1,0
2210,1496434,4,52565,2,6,4,3189,8223,1966,108,3,2
2211,801645,4,89150,4,1,1,2574,5978,2006,89,4,2
2212,263469,0,50468,2,4,1,3003,1908,2014,118,3,0
2213,952640,0,91578,1,5,1,893,4226,1951,94,0,2
2214,492639,0,26426,4,6,2,3326,6511,2002,47,2,2
2215,690617,4,37461,4,3,3,2754,2212,2004,84,3,0
2216,740207,4,68470,2,6,3,3973,4380,1969,118,4,2
2217,1363873,1,19011,3,4,1,2006,9486,1992,112,1,2
2218,812147,1,47488,1,3,2,3975,5472,2000,102,1,0
2219,543914,1,50049,4,6,3,1023,5966,1989,39,1,1
2220,502220,2,52654,2,2,4,3877,2422,2014,84,1,2
2221,145267,2,67674,4,5,2,600,8315,1964,63,1,1
2222,1425188,3,81946,4,4,2,2935,3470,1967,98,3,1
2223,1092255,3,31872,3,6,1,1000,5090,2008,104,2,0
2224,744075,2,19965,1,3,3,1866,9073,2002,116,0,1
2225,643235,4,66268,3,3,4,1750,9129,2012,41,0,1
2226,1449986,1,27879,2,2,1,3213,5703,1962,119,0,1
2227,792699,2,55823,0,3,3,2952,7959,1994,40,2,0
2228,526692,2,11175,1,1,3,1372,1551,2009,23,1,1
2229,839428,3,82188,1,4,4,1586,8177,1980,52,4,0
2230,223608,1,49745,1,3,3,2726,9685,2012,72,3,1
2231,734661,4,54762,1,2,3,1695,7194,1960,96,0,2
2232,745278,0,63254,3,5,2,1893,9315,1975,95,3,2
2233,1381863,4,48888,2,1,4,2775,1100,1979,119,2,1
2234,1378903,0,59274,0,6,1,1784,3104,1985,110,0,2
2235,679223,1,49328,3,5,3,2933,9856,1958,14,2,2
2236,299090,1,33353,0,4,2,1266,6775,2020,115,2,1
2237,147625,4,82956,4,3,1,3034,1184,1981,101,0,2
2238,399361,3,53119,0,6,2,1302,5463,1963,47,2,2
2239,267346,1,36720,2,4,3,946,4067,2003,60,1,1
2240,941522,0,58683,4,4,2,917,1749,1963,61,2,1
2241,762080,1,53835,0,4,4,1581,8211,1997,9,0,0
2242,812703,2,25265,0,6,3,2841,2988,1963,81,0,2
2243,825032,4,41817,1,5,4,3838,1292,1983,43,4,2
2244,1289111,0,59825,1,3,3,1096,4175,2006,109,2,2
2245,153968,0,92018,3,4,3,3420,7535,1973,50,1,2
2246,276658,2,75619,0,4,4,1117,7459,1968,112,2,1
2247,678162,2,80466,3,2,2,897,3165,1992,102,4,1
2248,517208,3,18625,4,1,3,1427,5638,2017,108,2,1
2249,1495902,4,21054,4,5,3,915,9654,1973,56,4,1
2250,816304,3,11517,4,4,1,2423,4676,1970,68,1,2
2251,847501,1,23456,2,3,2,1470,2755,1952,27,1,0
2252,450515,3,56617,3,3,4,3040,5352,1965,73,4,1
2253,625007,3,92002,2,3,2,1959,2374,1958,33,4,0
2254,1348396,1,73223,4,6,2,3736,4449,1957,107,1,1
2255,1195827,4,84862,1,2,3,2815,8689,2000,11,3,2
2256,378020,2,62364,1,4,4,1318,7683,1987,66,1,0
2257,420770,3,13373,1,5,2,2852,5892,1950,110,1,1
2258,472743,3,36566,2,1,4,764,7932,1965,102,1,1
2259,687480,2,57743,2,1,2,1629,9192,2010,77,4,2
2260,761495,3,85988,4,5,3,3719,7688,1959,52,2,2
2261,665695,3,60251,2,6,1,2447,2798,2020,66,3,2
2262,589177,2,45058,4,4,3,610,5225,2019,57,1,0
2263,212757,0,15208,1,5,3,830,7568,1983,91,3,0
2264,886105,3,86716,3,6,2,1773,6571,2014,115,4,2
2265,141534,0,79869,0,1,3,3185,4105,2014,63,4,1
2266,1303490,2,96802,3,4,3,3497,8061,2015,109,1,1
2267,725022,0,69172,2,3,4,1751,9808,2020,39,4,2
2268,749878,2,52085,4,6,4,1054,9111,1973,4,3,1
2269,1145357,3,86478,4,4,3,2680,8167,2021,117,0,2
2270,1164190,1,49058,2,2,3,2460,1358,2010,26,3,1
2271,233884,4,44868,1,2,2,942,8026,2007,49,4,1
2272,229333,3,58644,4,6,1,1443,1918,1951,99,0,1
2273,374532,2,80992,4,3,4,2762,5940,1990,30,1,2
2274,1392019,3,23325,2,3,1,715,4919,2018,68,0,2
2275,1395917,4,66767,0,3,1,693,5724,1991,12,3,1
2276,650733,3,98218,2,3,1,2425,9622,1958,102,3,0
2277,765584,3,60212,3,5,4,909,5990,1953,70,3,1
2278,792693,1,88981,3,1,1,3868,2315,1989,5,3,1
2279,628319,2,56656,1,6,1,2522,9661,1970,58,3,1
2280,924682,1,53119,1,2,4,3006,6315,1990,55,4,0
2281,1175183,0,81440,4,5,4,3653,4837,2003,108,1,1
2282,543938,0,57201,4,5,2,2421,1632,2012,106,0,2
2283,1315724,3,65088,0,4,4,3325,1493,2001,103,4,2
2284,833057,0,88534,4,1,1,775,9593,1999,17,2,1
2285,1239159,4,20246,0,4,1,3852,2748,1991,62,0,1
2286,611479,3,14992,0,6,3,2139,9931,1998,83,0,2
2287,805633,2,28763,4,5,4,3224,6335,2023,7,0,1
2288,131883,3,44519,4,6,2,2454,7445,1971,26,3,2
2289,263337,0,12498,0,6,1,2240,9123,1956,82,3,1
2290,609804,4,41619,3,5,1,2389,1362,1976,57,2,2
2291,1224375,2,24576,1,4,1,2572,1621,2002,68,3,0
2292,606489,3,43051,3,3,1,2776,4498,1965,59,2,2
2293,983296,3,55020,1,2,4,3321,6287,1991,13,0,0
2294,1120178,1,32456,0,4,2,3094,3518,1995,86,0,2
2295,637526,1,43647,4,3,1,3228,2324,1954,96,1,1
2296,489344,2,42121,4,6,4,1280,5850,1976,39,2,2
2297,1135740,4,38871,2,5,3,1229,8658,1997,9,3,1
2298,947387,3,81109,4,6,1,3855,9872,2014,35,1,2
2299,943840,1,75220,3,3,1,2965,1422,1955,9,1,1
2300,599922,4,43019,2,6,3,1557,1265,1980,20,0,1
2301,765935,1,83809,4,2,2,3527,7278,2013,56,4,2
2302,702190,1,63376,2,2,2,1083,3160,2007,65,3,0
2303,442330,4,36990,4,5,2,2237,9194,2016,50,2,1
2304,249161,4,44583,1,4,4,1605,6754,1973,17,0,1
2305,1233217,1,40751,0,1,4,2416,4111,2018,4,0,0
2306,232222,3,97190,4,6,1,788,2149,2005,108,0,1
2307,1216422,2,21289,0,5,2,1412,8249,1983,73,4,2
2308,1367331,3,39662,3,5,1,3456,2115,1960,69,3,2
2309,463948,2,44461,0,3,1,2632,1613,1995,35,1,2
2310,383121,0,60396,2,4,2,1099,4286,2015,88,2,2
2311,1110300,2,86614,3,6,2,2674,5344,2011,44,1,2
2312,936790,1,90761,3,2,3,3077,4217,2007,26,1,1
2313,168943,2,36868,0,4,1,1441,9793,1993,9,3,1
2314,1485781,4,43832,0,5,2,3969,5832,1956,9,2,2
2315,256040,3,79772,0,2,4,3039,5444,1981,109,0,1
2316,1193957,2,72455,1,5,1,1665,3519,1983,41,1,2
2317,1064784,1,72490,3,6,4,1694,8847,2009,98,4,1
2318,1207523,0,50553,3,1,4,2863,3998,1958,15,2,1
2319,937423,1,64486,1,3,1,2825,6422,2018,10,1,1
2320,744974,0,93761,0,5,2,1130,6871,2018,77,3,0
2321,221570,1,22560,2,4,4,1801,8114,1957,102,0,0
2322,739335,1,39553,0,5,4,2768,1054,2003,9,4,0
2323,1065109,0,90049,0,4,1,3972,5149,1977,58,3,2
2324,611694,0,81534,4,4,1,3813,1470,1999,27,2,2
2325,287042,2,38728,0,3,1,2100,7081,1995,77,2,2
2326,1318906,4,43032,0,4,2,1809,1985,2015,90,1,0
2327,770157,0,69983,4,4,4,2923,3343,2011,68,3,0
2328,418426,3,93305,0,2,1,1217,7906,1969,73,4,1
2329,1330162,4,63758,3,6,1,1942,7187,2002,12,3,2
2330,1202180,0,86255,3,3,2,1606,8191,1970,38,3,0
2331,1360197,1,86392,4,2,4,2236,2697,1969,103,4,0
2332,585846,2,87872,2,4,3,1860,6006,2021,7,2,1
2333,1264468,0,10536,4,1,1,3332,2777,2017,96,1,0
2334,1378973,1,39632,0,1,2,1933,5909,1977,45,0,2
2335,121372,2,91711,2,4,1,1410,5158,1993,118,0,1
2336,110130,2,19611,3,6,4,882,7084,1993,39,1,0
2337,1201650,1,30850,1,6,4,1466,5493,1989,61,4,1
2338,1277550,2,87329,2,4,4,3797,4841,1962,89,3,2
2339,321378,0,42332,0,4,1,1462,3326,1951,78,1,2
2340,893945,1,55515,2,5,2,1460,8369,1987,118,2,0
2341,264387,4,92035,3,5,4,2552,4652,2006,49,4,0
2342,324554,1,83930,1,2,4,3512,7003,1965,92,1,1
2343,1066882,0,98695,0,1,2,2398,9644,2013,2,3,2
2344,1418824,3,96081,4,3,1,3578,9553,2011,13,4,0
2345,124837,2,92484,0,3,1,2183,5809,2020,65,1,0
2346,302039,2,93008,0,2,2,1392,8342,1958,59,0,1
2347,493579,2,61576,4,3,1,1187,8603,1953,76,3,1
2348,382647,4,75902,4,3,4,1848,4632,2012,3,0,1
2349,745415,0,38628,1,2,1,1195,4722,1955,48,1,0
2350,128786,4,60225,1,3,3,3828,4647,2019,65,4,2
2351,1186905,4,56905,4,4,3,2329,2596,2006,53,4,0
2352,1025387,4,33634,0,3,3,1254,1160,1964,72,4,2
2353,1209671,2,85240,1,4,3,3074,1832,2015,84,2,1
2354,489480,0,27696,0,4,2,3792,7066,2018,89,3,1
2355,924197,0,57095,4,6,1,2695,9472,1956,69,3,1
2356,728894,1,12662,3,5,1,1275,9678,1993,81,2,1
2357,527252,1,95297,3,3,1,932,9842,1966,47,3,1
2358,760732,2,24915,3,1,4,1703,9188,1986,10,3,2
2359,912491,0,76828,3,3,3,2353,5835,1967,54,0,2
2360,1143189,0,35115,3,6,3,1883,4819,1998,44,3,2
2361,1386972,2,37203,3,4,3,2042,1284,2010,45,2,1
2362,631500,1,53697,2,2,3,3672,7279,1951,86,0,1
2363,1482609,1,27588,1,6,2,1993,7426,1952,83,1,2
2364,949364,2,65857,2,1,4,2731,2153,2017,104,3,0
2365,1396812,2,41371,4,2,3,2146,9709,2013,36,3,1
2366,727860,2,84496,2,1,3,2724,4041,1968,49,2,2
2367,1186246,1,87781,0,6,1,2508,9105,1978,41,1,1
2368,1053954,1,99258,3,6,2,1612,2858,2003,100,2,2
2369,216445,0,64412,1,3,2,2645,8445,2013,114,1,0
2370,125978,2,16961,0,2,3,3898,2020,2014,31,0,1
2371,916065,2,76660,2,2,1,997,6985,1988,24,2,0
2372,156731,1,44822,3,2,2,1872,9203,1980,32,0,2
2373,765124,0,45404,4,6,4,2286,2669,1962,67,1,0
2374,522443,1,86034,1,4,2,752,9155,2007,39,2,2
2375,773068,4,15276,0,4,3,913,8805,1965,117,3,0
2376,662328,0,83220,3,4,1,3299,7676,1997,20,3,1
2377,1255210,3,63640,0,2,3,850,8047,1956,99,1,1
2378,176979,4,64916,4,3,4,1825,5394,2012,32,0,2
2379,570510,3,78460,2,5,2,843,3451,2010,96,4,0
2380,638912,1,42734,1,1,1,1930,2188,1993,74,1,1
2381,677587,0,76238,4,6,1,2291,6478,1996,22,3,1
2382,355436,1,63071,0,4,3,2816,8981,2008,79,4,1
2383,745981,4,21233,1,4,2,735,4447,1992,69,0,1
2384,1309732,4,13360,1,6,1,3541,3253,1959,11,2,2
2385,316268,4,37047,3,1,2,3228,8158,1987,4,0,2
2386,1044769,2,30852,0,4,4,3046,2281,2018,38,3,2
2387,846683,0,76872,1,4,2,3893,5673,1977,100,0,1
2388,1107286,4,98660,2,4,1,921,4769,2014,92,2,2
2389,1002939,0,64140,0,3,3,3991,9816,1987,102,2,2
2390,1465412,0,44872,3,3,3,1803,3453,1965,70,0,0
2391,1193022,2,66680,4,1,4,1482,2746,1950,12,3,2
2392,173956,2,56610,0,4,2,2086,5795,1990,98,1,1
2393,1263035,0,94589,1,3,2,3158,2927,1970,116,3,0
2394,391792,1,28238,4,1,1,1817,9868,2001,104,3,2
2395,249625,1,47247,4,5,1,1415,5897,2000,89,2,2
2396,1120001,4,82843,1,3,2,2727,4914,1997,49,1,2
2397,996851,1,64566,3,3,1,2866,1004,2017,1,3,2
2398,1039764,1,41219,2,1,2,3894,8616,2000,97,3,0
2399,722724,2,49352,4,1,2,1567,9813,1975,44,0,0
2400,387750,1,47133,0,4,4,2628,1738,1958,87,2,0
2401,369280,4,79829,0,2,2,3815,6795,1966,9,4,2
2402,783550,0,97823,0,4,3,1555,8426,2023,57,1,2
2403,1431844,1,55537,1,1,4,3280,8832,2012,62,0,0
2404,961677,2,38529,3,5,3,1988,6701,1987,79,4,0
2405,1159314,4,31671,1,2,1,3872,1960,2005,97,2,1
2406,1130200,4,35368,0,4,1,2546,2645,1975,46,2,2
2407,183053,1,37017,0,5,2,3663,6570,2015,38,4,2
2408,910544,1,47278,1,1,4,3522,4583,2011,45,0,2
2409,421366,3,34088,4,3,4,698,8122,1992,99,4,0
2410,159757,3,24971,4,6,1,2078,7945,2001,1,0,0
2411,216289,2,51838,4,5,2,3650,2092,1970,11,1,0
2412,322412,2,17843,2,5,4,3753,8524,2004,3,4,1
2413,210952,1,32705,1,5,1,959,9348,1969,62,2,2
2414,1247795,1,84254,0,1,4,2538,6282,1968,28,1,2
2415,513312,0,48796,3,1,3,1689,8669,1974,65,4,1
2416,1082966,2,35774,3,1,2,2435,4973,1967,18,1,1
2417,1164095,3,96515,1,6,3,1430,9425,1993,112,0,2
2418,169640,3,61427,2,2,2,3305,8199,1972,119,1,0
2419,617862,1,42468,0,1,3,3136,7264,1987,98,4,2
2420,1066163,1,33549,0,5,2,1243,2670,2005,110,2,1
2421,509660,0,65915,1,5,2,1663,1517,2009,94,1,0
2422,865568,0,14407,1,1,4,3471,7008,1990,3,4,0
2423,292070,1,41858,0,6,2,2155,9159,2008,62,2,0
2424,1001321,1,57304,1,6,4,1874,1458,1993,88,3,2
2425,602545,0,56633,2,6,1,1005,6375,1992,70,1,0
2426,476404,3,63703,2,2,3,1444,9707,2009,83,2,2
2427,1260866,1,84873,0,4,2,736,1647,1979,6,1,0
2428,646379,0,15079,0,4,4,2049,1722,1988,118,1,1
2429,581471,1,30522,4,6,3,1508,1660,1963,30,2,2
2430,413748,1,54046,3,4,4,1770,7185,1983,75,2,2
2431,341523,1,57914,3,6,4,3968,6777,2019,50,2,2
2432,395473,0,43818,2,5,1,2054,6068,1990,45,3,2
2433,808953,2,54592,2,5,3,2672,2777,1982,104,0,0
2434,780267,1,21619,4,6,3,2441,3137,1990,120,0,0
2435,1083676,4,30494,0,4,4,1413,4633,1982,35,1,0
2436,982214,4,45954,3,5,2,2597,7103,1960,13,4,2
2437,1226738,1,82694,1,5,3,2974,8712,1996,120,1,0
2438,1048224,1,47247,4,2,1,2399,2256,1985,70,4,2
2439,1357543,2,21178,4,5,2,1965,3349,2010,76,0,1
2440,501380,4,94550,4,1,4,1630,5717,2023,89,3,2
2441,154069,3,22902,3,4,1,2261,1673,2022,19,0,1
2442,591776,3,57259,4,6,2,1289,3845,1976,19,4,1
2443,971991,0,48748,4,4,3,2502,1715,1998,10,3,2
2444,632379,1,38144,1,1,1,1222,9288,2004,39,3,2
2445,1277609,3,14783,2,4,4,3952,9538,1994,84,4,0
2446,580491,0,55175,3,6,1,707,2993,2000,102,3,2
2447,692880,4,75630,2,5,1,3246,9897,1958,65,3,1
2448,251432,3,42031,0,6,1,2136,9116,2014,66,0,2
2449,752795,0,71418,3,1,1,2425,4746,2010,41,3,2
2450,319210,3,10015,3,4,3,656,4490,1993,86,2,0
2451,693672,3,39622,1,4,2,2033,4505,1963,49,3,2
2452,549690,1,10068,4,1,4,3947,9510,1991,13,2,1
2453,172363,0,91382,0,2,1,1842,9218,2019,57,1,0
2454,1275120,4,16675,0,6,2,1564,4303,1976,85,1,0
2455,802518,2,73131,0,3,1,2761,3226,1994,98,3,2
2456,627255,0,10177,1,5,2,3902,7085,1972,59,1,2
2457,988161,0,97897,3,6,4,1066,5289,2005,105,1,0
2458,103832,4,20397,4,2,2,1977,7338,1959,52,4,1
2459,768400,1,13028,3,4,3,2583,7414,1988,105,3,2
2460,1365874,4,24068,4,5,3,1476,4790,2011,45,2,0
2461,530558,4,88717,2,2,4,1097,1263,1964,82,2,0
2462,1344907,0,71256,2,3,4,3473,6168,2014,65,3,2
2463,721359,0,31513,1,1,2,985,8716,2019,11,3,1
2464,444483,0,17027,2,2,2,1337,8033,1953,64,1,2
2465,1178273,1,40641,0,2,1,2769,1747,1967,55,1,0
2466,703641,2,28063,1,6,2,2835,1428,1956,92,0,0
2467,645850,4,50263,0,4,2,1016,7438,1981,72,0,0
2468,101833,0,12937,3,3,2,2943,5547,2017,55,3,1
2469,492299,3,80716,4,5,2,3933,7939,1975,39,4,1
2470,791989,3,48152,2,3,2,1121,4308,2023,59,2,0
2471,450700,1,72880,1,2,2,1119,7345,2013,76,4,2
2472,1467813,1,56372,0,4,4,1188,6887,1993,66,1,0
2473,854844,1,54472,0,5,1,2346,4873,2012,112,2,0
2474,214822,3,35221,4,2,2,3039,2982,1976,33,0,0
2475,1177942,0,71836,0,1,4,3781,5150,2016,48,1,2
2476,1253916,1,94687,2,6,1,1484,4177,1979,16,4,2
2477,698501,4,12129,4,2,4,2136,1853,1972,103,3,1
2478,1131190,1,53443,3,4,2,2213,1267,1963,46,2,2
2479,729432,3,97974,4,4,4,2716,3353,2008,65,0,2
2480,1365836,3,76487,3,2,3,2978,3399,1961,42,3,2
2481,910254,0,96969,1,1,4,1701,3039,1955,6,3,1
2482,101178,4,15800,1,6,3,1484,6821,2006,73,3,1
2483,699524,1,68966,1,5,4,2495,8665,2021,102,2,2
2484,516185,2,32713,3,6,3,2717,5323,2022,31,1,2
2485,422789,0,71252,1,6,3,3026,8560,1971,107,1,2
2486,1093528,3,14756,1,2,3,1540,4802,1960,38,2,0
2487,742610,1,93006,4,3,2,2774,6268,1978,78,4,2
2488,765764,2,54203,1,4,2,2851,9947,1988,109,3,2
2489,631826,3,15937,1,5,2,1168,2426,1952,36,1,1
2490,992311,3,46465,2,6,2,2507,9515,2008,27,2,0
2491,1265734,0,99071,4,5,3,3752,5990,2023,45,0,0
2492,1208739,2,33180,0,4,4,1993,4801,2007,105,0,1
2493,503321,4,31860,0,2,4,3364,3901,2017,26,0,0
2494,1460786,4,14091,4,2,3,728,9200,1953,81,0,2
2495,1499473,0,46489,4,5,4,1815,2687,1961,9,1,1
2496,1247702,0,14649,2,1,1,1142,9094,1971,31,0,0
2497,104351,0,37362,1,5,4,3663,8122,1989,68,0,1
2498,187796,0,49637,0,4,1,2547,9437,2015,119,3,1
2499,309482,2,14794,4,4,1,2380,9666,1987,67,1,0
2500,1189135,4,72478,3,6,2,1036,1340,2017,9,2,1
2501,118498,1,98903,3,3,4,771,6596,1990,67,1,1
2502,971671,2,97192,3,2,2,2734,1591,1990,108,0,1
2503,207700,2,98581,1,3,2,2321,5966,1957,27,4,2
2504,1106000,3,72949,4,2,4,1892,9135,1960,20,2,0
2505,133923,4,90870,2,6,4,1531,6926,1961,12,1,0
2506,1362246,2,64643,1,1,2,1791,5764,1959,100,4,0
2507,895568,2,35537,3,5,1,1051,8100,1966,49,3,1
2508,387441,4,52843,0,4,3,3458,3731,2004,14,4,0
2509,632396,1,41767,1,5,1,2489,2406,1960,19,0,2
2510,892897,2,31183,4,3,3,877,7507,1980,83,2,2
2511,1406069,2,93992,1,6,2,2951,9590,1996,1,3,2
2512,1215590,2,79161,2,1,3,792,9053,1964,49,2,1
2513,944158,2,21071,1,2,3,1051,3048,2009,24,1,2
2514,336063,3,29957,4,3,2,3548,7516,1972,20,4,0
2515,603958,1,16787,0,3,1,3414,8605,1952,100,3,1
2516,130251,4,71717,3,2,4,3821,7525,2019,24,4,0
2517,1262766,2,63296,4,4,3,3424,3819,1977,90,0,0
2518,1306410,1,70574,0,2,2,1204,4851,2003,23,2,0
2519,517845,1,85350,0,6,3,1340,8639,1954,120,0,2
2520,288812,3,27608,0,5,3,3150,8665,1996,74,3,2
2521,996105,4,51061,1,1,4,939,5223,1982,55,4,0
2522,837572,2,88532,2,2,2,2241,6036,1986,41,4,0
2523,1008190,2,96442,2,5,4,3179,4822,1976,18,3,1
2524,1028164,4,36272,1,1,2,3647,2658,2008,61,4,2
2525,533002,4,74937,4,6,4,3339,2091,1995,9,4,0
2526,472692,2,41440,1,4,1,1255,5859,2018,26,3,2
2527,284033,2,62542,3,5,2,2012,6508,2000,65,4,1
2528,861987,2,46081,1,5,4,1899,8581,2012,5,4,0
2529,1431603,4,87215,0,6,2,2313,8668,1966,120,3,2
2530,1383766,0,54737,0,3,2,2472,9961,1997,53,4,1
2531,1197928,1,99142,1,5,1,2717,3335,1985,96,2,2
2532,1432269,1,34395,1,1,4,640,8485,1960,29,3,1
2533,1123182,1,79755,0,5,4,2559,4137,1984,29,0,0
2534,1496721,2,67956,2,2,1,1074,8697,1993,23,1,1
2535,1258147,2,87399,4,5,3,1146,9817,2006,115,0,1
2536,1439743,4,23668,4,6,1,2400,3558,2003,30,4,0
2537,1395131,1,93832,3,2,2,3201,5870,2022,1,4,0
2538,207246,0,42083,0,5,2,877,5619,1981,42,1,1
2539,1076673,4,58725,1,6,1,3795,1401,1977,90,2,2
2540,716140,0,49310,2,3,2,3940,7101,1950,58,2,0
2541,1153736,0,11392,1,6,2,913,7685,2005,65,1,2
2542,342663,3,69770,3,4,4,3499,8456,1985,86,2,0
2543,913054,4,99109,4,1,1,1445,6017,1972,62,2,2
2544,1430943,3,39273,0,2,2,838,8886,1974,33,3,1
2545,1197039,1,82851,4,6,2,2680,9331,1951,99,3,1
2546,325009,4,94122,2,4,4,3812,4888,2021,84,3,0
2547,935650,4,37653,0,1,3,2725,8055,1996,16,1,2
2548,1106308,0,72704,1,5,3,2527,8377,1973,32,3,2
2549,225216,4,75563,3,1,3,1767,7923,1988,34,4,2
2550,640648,3,51904,0,1,4,3603,7329,2008,7,3,1
2551,708703,2,34748,2,3,2,2087,6203,2023,108,4,0
2552,957576,4,12301,0,1,3,3449,1752,1968,78,4,0
2553,999232,3,42128,1,4,2,677,2720,1963,51,0,0
2554,1048735,4,52335,3,3,2,2976,3492,2005,107,2,0
2555,462296,3,39144,0,6,3,1597,2002,1994,79,2,0
2556,1177290,4,77910,2,1,3,1465,2488,2023,77,1,2
2557,742621,3,89949,4,2,1,1787,3019,1988,18,1,1
2558,923487,2,70846,4,5,2,1085,9452,2017,100,4,2
2559,1233616,0,71049,1,1,3,1686,2945,1984,85,4,0
2560,1159949,2,15971,1,3,2,797,4774,1953,49,4,2
2561,663332,0,61189,1,4,1,3198,6731,2016,83,4,1
2562,1368821,0,87047,4,6,2,3923,7174,1985,29,0,2
2563,1020354,4,11212,3,5,1,3480,8203,1969,47,1,1
2564,326480,0,85872,4,1,3,1885,4141,2021,19,0,0
2565,1486948,0,82252,1,6,4,2171,1619,2020,82,4,2
2566,788193,3,81965,0,6,2,3954,4382,2012,27,1,0
2567,265192,4,69022,4,2,1,1839,3256,1953,82,0,1
2568,870993,1,25354,0,5,1,1588,5042,1953,63,3,1
2569,330783,3,68572,2,4,2,1421,9537,1989,114,4,2
2570,756025,0,39619,4,3,4,1824,2391,1970,14,0,2
2571,1333193,4,40214,4,6,3,1991,8115,1982,54,3,0
2572,441126,0,87777,2,3,4,3737,9711,1968,109,4,2
2573,843829,1,49498,2,4,3,3388,4205,2007,3,0,2
2574,1111836,1,78041,0,4,1,1847,6979,2011,119,3,0
2575,819446,3,68659,4,5,2,2940,6911,1995,98,3,1
2576,603712,1,21255,4,6,3,1130,3933,1987,83,4,2
2577,1246098,4,54069,3,6,2,2057,4026,1955,35,3,0
2578,1128439,3,15359,2,6,3,2376,1194,1984,113,3,2
2579,222752,0,95064,4,4,3,1262,6808,1979,75,1,0
2580,1230304,3,56546,4,6,2,2302,3464,1957,110,0,2
2581,145438,3,70440,4,5,3,3263,8629,2018,32,2,0
2582,831611,1,59917,3,5,1,3449,6190,1981,94,4,1
2583,628980,3,87567,2,1,1,2174,6229,1993,8,4,1
2584,1085745,3,64486,4,4,3,3197,7649,2012,97,2,2
2585,1474934,1,83219,0,4,3,3657,7506,2012,21,2,1
2586,1266256,4,89048,1,5,2,3773,2548,1986,99,2,0
2587,939995,0,15004,0,6,1,3662,9461,2012,68,4,0
2588,1429390,4,29177,2,5,2,2461,9880,2008,40,0,1
2589,380154,2,48888,0,3,3,2873,6540,2021,41,4,0
2590,993237,0,24550,0,2,4,3869,5985,1966,89,1,1
2591,1117722,1,57691,1,6,2,3406,4753,1950,116,0,2
2592,1332809,0,57184,4,2,1,1273,9310,2011,90,3,0
2593,1063005,3,25581,2,1,3,3075,7324,1956,95,3,0
2594,584963,4,73076,3,3,1,3346,2712,1991,106,2,1
2595,201039,1,15899,3,6,4,1479,5654,1995,36,1,0
2596,294028,3,49351,2,2,4,1705,3387,1956,98,3,2
2597,1105081,4,60062,4,3,4,3839,8863,2015,29,1,0
2598,157925,1,13121,2,6,1,3358,9952,1991,39,0,0
2599,1172082,0,61689,1,5,4,2449,9375,1984,36,4,1
2600,560442,0,77955,1,4,2,915,5399,2023,105,0,2
2601,523011,3,69013,0,1,4,1587,8030,1956,27,2,1
2602,700635,1,36484,0,2,3,1051,4519,1966,82,4,0
2603,1288394,4,14524,2,1,2,3025,2461,1988,61,4,2
2604,723160,4,68864,3,2,2,869,3791,2000,75,4,1
2605,552626,1,13032,4,4,2,2971,2391,1981,18,1,2
2606,771277,0,97789,2,3,4,2942,1991,1972,63,0,0
2607,220065,4,22910,1,3,4,2123,2056,1960,4,1,1
2608,547385,0,94096,3,1,3,1792,3712,1951,41,2,0
2609,1047425,3,38395,4,5,2,881,4456,1953,94,1,0
2610,752214,2,64385,3,1,1,1921,1584,1956,5,4,1
2611,1448184,4,35493,1,2,1,1931,1209,2004,59,2,0
2612,444950,3,89979,4,6,3,640,3424,1958,114,1,0
2613,1316335,0,80231,0,5,1,3952,7159,2004,15,0,1
2614,855500,2,22414,1,3,2,2504,4982,1972,18,1,1
2615,683327,1,19656,3,2,4,1396,2237,2021,21,4,0
2616,1216780,4,80773,0,6,4,1325,5265,1978,9,4,0
2617,692477,3,42327,3,3,1,3353,5888,1991,116,3,1
2618,1126190,0,52034,2,5,2,2069,1317,1976,74,1,1
2619,687101,3,24359,1,3,3,3231,9006,1980,46,4,1
2620,118223,1,26190,2,6,2,3678,8659,2019,48,0,1
